LANG,LANG1_R,HOWWELL_R,AF_HHLD,SATISFACTION,KIDS_LT1Y,KIDS_1_4Y,KIDS_5_11Y,KIDS_12_17Y,ENRPUBCHK,ENRPRVCHK,ENRHMSCHK,ENROLLNONE,CHILDCARE,CHILDCARE_RSLT1,CHILDCARE_RSLT2,CHILDCARE_RSLT3,CHILDCARE_RSLT4,CHILDCARE_RSLT5,CHILDCARE_RSLT6,CHILDCARE_RSLT7,CHILDCARE_RSLT8,CHILDCARE_RSLT9,FRMLA_AGE,BABY_FED,FRMLA_DIFFCLT,WRKLOSSRV,ANYWORK,KINDWORK,RSNNOWRKRV,TWDAYS_RESP,SEEING,HEARING,MOBILITY,REMEMBERING,SELFCARE,UNDERSTAND,ANXIOUS,WORRY,INTEREST,DOWN,MHLTH_NEED,MHLTH_GET,MHLTH_SATISFD,MHLTH_DIFFCLT,HLTHINS1,HLTHINS2,HLTHINS3,HLTHINS4,HLTHINS5,HLTHINS6,HLTHINS7,HLTHINS8,SOCIAL1_first,SOCIAL2_first,SOCnew1,SOCnew2,FALLVAC_1,FALLVAC_2,RSVVACC,SHRTGMEDICAL1,SHRTGMEDICAL2,SHRTGMEDICAL3,SHRTGMEDICAL4,SHRTGMEDICAL5,SHRTGMED_RSP_ALT1,SHRTGMED_RSP_ALT2,SHRTGMED_RSP_ALT3,SHRTGMED_RSP_ALT4,SHRTGMED_RSP_ALT5,SHRTGMED_RSP_ALT6,SHRTGMED_RSP_ALT7,SHRTGMED_RSP_ALT8,SHRTGMED_RSP_ALT9,CURFOODSUF,CHILDFOOD,FOODRSNRV1,FOODRSNRV2,FOODRSNRV3,FOODRSNRV4,FREEFOOD,FDBENEFIT1,FDBENEFIT2,FDBENEFIT3,FDBENEFIT4,FDBENEFIT5,SCHLFDEXPNS,EXPNS_DIF,PRICECHNG,PRICESTRESS,PRICECONCRN,TENURE,RENTCUR,MORTCUR,EVICT,FORECLOSE,ENERGY,HSE_TEMP,ENRGY_BILL,TRANSPORT1,TRANSPORT2,TRANSPORT3,TRANSPORT4,TRANSPORT5,TRANSPORT6,TRANSPORT7,TRANSPORT8,TRANSPORT9,TRANSPORT10,TRANSPORT11,TRANSPORT12,ACCESS_TRANSP,NEEDS_TRANSP1,NEEDS_TRANSP2,NEEDS_TRANSP3,NEEDS_TRANSP4,NEEDS_TRANSP5,NEEDS_TRANSP6,NEEDS_TRANSP7,LIVENTERTAINMENT,ARTEXHIBIT,MOVIES,CREATEART,PARTINARTS,TRUST1,TRUST2_MILITARY,TRUST2_POLICE,TRUST2_SUPREME,TRUST2_PRESIDENCY,TRUST2_SCHOOLS,TRUST2_CRIMJUST,TRUST2_CONGRESS,TRUST2_CENSUS,TRUST2_STATISTICAL,FEDSTAT_TRUST,NDX1_AFFECTED,NDX2_HURRICANE,NDX2_FLOOD,NDX2_FIRE,NDX2_TORNADO,NDX2_VOLCANIV,NDX2_EARTHQUAKE,NDX2_LANDSLID,NDX2_OTHER,NDX3,NDX5_NUM_DISPLACED,NDX6_DUR_DISPLACED,NDX7_SETTLE,NDX8_RELATIVES,NDX8_STRANGERS,NDX8_NONE,NDX10_POSSESSIONS,ND5_FDSHRTAGE,ND5_FDSHRTAGE_STILL,ND5_WATER,ND5_WATER_STILL,ND5_ELECTRICITY,ND5_ELECTRICITY_STILL,ND5_UNSANITARY,ND5_UNSANITARY_STILL,ND5_ISOLATE,ND5_ISOLATE_STILL,ND5_CRIME,ND5_CRIME_STILL,ND5_SCAM,ND5_SCAM_STILL,ND5_INTERNET,ND5_INTERNET_STILL,NDX11_WORK,NDX11_WORK_STILL,NDX11_SCHOOL,NDX11_SCHOOL_STILL,NDX11_MEDICAL,NDX11_MEDICAL_STILL,NDX11_HOUSING,NDX14_FOOD,NDX14_SHELTER,NDX14_MEDICAL,NDX14_EMOTIONAL,NDX14_ELECTRICITY,NDX14_FRESHWATER,NDX14_NONE_NEEDED,NDX16_INSURANCE,SCRAMID,THHLD_NUMKID,TENROLLPUB,TENROLLPRV,TENROLLHMSCH,PWEIGHT,HWEIGHT,A_SEX1,A_AGE1,A_BIRTH_YEAR1,A_HISPANIC1,A_RACE1,A_EDUC1,AHHLD_NUMKID,HHLD_NUMPER,THHLD_NUMADULT,MARITAL1,ESEX1,RRACE1,RHISPANIC1,TAGE1,TBIRTH_YEAR1,REDUC1
,,,,9.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,5.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,2.0,2.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,1.0,1.0,3.0,3.0,2.0,,1.0,,,2.0,2.0,2.0,1.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,-99.0,1.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R007GSMR1,0.0,,,,31926.026013454128,14838.158789451383,2,1,2,2,2,1,2,2.0,2.0,1.0,2.0,1,1,64.0,1958.0,4
,,,,8.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,,4.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.0,4.0,5.0,3.0,1.0,1.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,1.0,1.0,3.0,3.0,2.0,,1.0,,,2.0,2.0,2.0,1.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R00HUGNG3,0.0,,,,18224.830819401814,8870.305308992423,2,1,2,2,2,1,2,2.0,2.0,1.0,2.0,1,1,55.0,1968.0,4
,,,,10.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,5.0,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,5.0,2.0,2.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,1.0,1.0,3.0,2.0,1.0,,,,,2.0,2.0,2.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R00G529T7,0.0,,,,26695.606795283195,12192.640844725194,2,1,2,2,2,1,2,2.0,2.0,1.0,1.0,1,1,87.0,1936.0,4
,,,,9.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,5.0,2.0,1.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,3.0,1.0,2.0,3.0,1.0,,,,,2.0,2.0,2.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,1.0,1.0,3.0,2.0,1.0,-99.0,-99.0,2.0,1.0,,1.0,,4.0,,1.0,,3.0,,3.0,,3.0,,3.0,,2.0,,1.0,,1.0,,2.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,2.0,R0086Y9G1,0.0,,,,113005.97834542404,52521.43345808453,2,1,2,2,2,1,2,2.0,2.0,6.0,2.0,1,2,28.0,1994.0,3
,,,,8.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,,4.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,-99.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,3.0,,1.0,-99.0,-99.0,-99.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,3.0,1.0,2.0,1.0,2.0,,1.0,,,2.0,2.0,2.0,1.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,1.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R002RIJH2,0.0,,,,19136.95165581949,17480.777282313204,2,1,2,2,2,1,2,1.0,1.0,6.0,2.0,4,1,29.0,1993.0,6
,,,,6.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,,4.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,2.0,1.0,3.0,2.0,2.0,,1.0,,,2.0,2.0,1.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R00NT9V35,0.0,,,,101107.5327328733,98421.18077987936,2,1,2,2,2,1,2,1.0,1.0,6.0,2.0,1,1,22.0,2000.0,3
,,,,7.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,2.0,2.0,,1.0,2.0,,1.0,,,2.0,2.0,2.0,1.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,1.0,1.0,-99.0,-99.0,-99.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R00ZTQSX7,0.0,,,,4863.751994803328,4521.0214626142015,2,1,2,2,2,1,2,1.0,1.0,4.0,2.0,1,1,56.0,1967.0,7
,,,,11.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,2.0,1.0,1.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,1.0,1.0,4.0,3.0,2.0,,1.0,,,2.0,2.0,2.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R00T1UY37,0.0,,,,74913.1442422732,24307.58590373797,2,1,2,2,2,1,2,3.0,3.0,4.0,1.0,2,1,57.0,1965.0,4
,,,,7.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,5.0,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,1.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,1.0,1.0,3.0,2.0,2.0,,1.0,,,2.0,2.0,2.0,1.0,1.0,-99.0,1.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R00Z9N3M2,0.0,,,,21437.53450260248,10433.977576774265,2,1,2,2,2,1,2,2.0,2.0,1.0,1.0,1,1,75.0,1948.0,7
,,,,7.0,-99.0,1.0,1.0,-99.0,1.0,-99.0,-99.0,-99.0,2.0,,,,,,,,,,,,,2.0,1.0,2.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,1.0,-99.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,2.0,2.0,2.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.0,,,,,,,2.0,1.0,,1.0,,2.0,,1.0,,1.0,,1.0,,2.0,,2.0,,1.0,,2.0,,1.0,,2.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,1.0,R00R0HYB8,2.0,1.0,-99.0,-99.0,31006.11310365755,14410.613756998062,2,1,2,2,2,1,2,3.0,2.0,1.0,2.0,1,1,36.0,1987.0,4
,,,,10.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,5.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,1.0,1.0,3.0,1.0,2.0,,1.0,,,2.0,2.0,2.0,1.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R0044J145,0.0,,,,25133.532972069737,11479.1974214143,2,1,2,2,2,1,2,2.0,2.0,1.0,1.0,1,1,61.0,1962.0,5
,,,,3.0,-99.0,-99.0,1.0,1.0,1.0,-99.0,-99.0,-99.0,2.0,,,,,,,,,,,,,2.0,1.0,2.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,3.0,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,1.0,,,2.0,2.0,2.0,1.0,1.0,-99.0,1.0,-99.0,-99.0,1.0,1.0,1.0,1.0,-99.0,-99.0,1.0,,,,,,,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R00T97R88,3.0,3.0,-99.0,-99.0,43802.0777764283,20005.65136714076,2,1,2,2,2,1,2,5.0,2.0,1.0,2.0,1,1,51.0,1972.0,7
,,,,10.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,5.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,1.0,1.0,3.0,3.0,1.0,,,,,2.0,2.0,2.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R00I85AH4,0.0,,,,27694.49467361164,26958.672545994352,2,1,2,2,2,1,2,1.0,1.0,6.0,2.0,1,1,68.0,1955.0,3
,,,,9.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,2.0,1.0,1.0,1.0,3.0,1.0,,,,2.0,1.0,2.0,1.0,-99.0,-99.0,1.0,-99.0,1.0,1.0,1.0,1.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R00XGM177,0.0,,,,7319.484811744463,6686.032661657992,2,1,2,2,2,1,2,1.0,1.0,4.0,1.0,3,1,67.0,1956.0,7
,,,,11.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,1.0,1.0,3.0,3.0,1.0,,,,,2.0,2.0,2.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,1.0,1.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R00M03615,0.0,,,,10283.469624367031,9558.831727353425,2,1,2,2,2,1,2,1.0,1.0,4.0,1.0,2,1,74.0,1949.0,6
,,,,6.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,4.0,,2.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.0,,1.0,-99.0,-99.0,-99.0,2.0,1.0,-99.0,-99.0,-99.0,-99.0,,4.0,1.0,1.0,1.0,3.0,1.0,,,,1.0,2.0,2.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,1.0,,,,,,,,2.0,2.0,2.0,2.0,4.0,1.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R00YPNWA7,0.0,,,,57331.50414400577,55808.248715231406,2,1,2,2,2,1,2,2.0,1.0,5.0,2.0,1,1,48.0,1975.0,3
,,,,11.0,-99.0,-99.0,-99.0,-99.0,,,,,3.0,,,,,,,,,,,,,2.0,2.0,,5.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.0,5.0,5.0,3.0,2.0,1.0,2.0,1.0,-99.0,-99.0,-99.0,-99.0,1.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,3.0,1.0,1.0,2.0,2.0,,1.0,,,2.0,2.0,2.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R00CNHIJ8,2.0,,,,66932.28026088183,32576.96967529688,2,1,2,2,2,1,2,2.0,2.0,1.0,1.0,1,1,72.0,1951.0,3
,,,,7.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,5.0,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,,1.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.0,4.0,3.0,5.0,1.0,1.0,1.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,1.0,1.0,4.0,2.0,1.0,,,,,2.0,2.0,2.0,1.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R006S16G3,0.0,,,,20204.6405954553,9702.031200012763,2,1,2,2,2,1,2,2.0,2.0,1.0,2.0,1,1,68.0,1955.0,7
,,,,8.0,-99.0,1.0,1.0,-99.0,-99.0,-99.0,-99.0,1.0,2.0,,,,,,,,,,,,,2.0,1.0,4.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,2.0,1.0,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,,1.0,,,2.0,2.0,2.0,1.0,-99.0,-99.0,1.0,-99.0,-99.0,1.0,1.0,1.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R00JKO6K8,2.0,-99.0,-99.0,-99.0,27615.65346595445,12834.840484989085,2,1,2,2,2,1,2,4.0,2.0,1.0,2.0,1,1,38.0,1985.0,6
,,,,9.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,,,1.0,,,,,,2.0,-99.0,-99.0,-99.0,-99.0,1.0,,1.0,1.0,1.0,3.0,2.0,,1.0,,,2.0,2.0,2.0,1.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,1.0,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R00L7AAK5,0.0,,,,52765.2739024096,24099.397279079785,2,1,2,2,2,1,2,2.0,2.0,1.0,2.0,1,1,73.0,1950.0,3
,,,,8.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,5.0,,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,,,,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,2.0,,1.0,-99.0,-99.0,-99.0,2.0,1.0,-99.0,-99.0,-99.0,-99.0,,3.0,1.0,2.0,1.0,2.0,,1.0,,,1.0,1.0,2.0,-99.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R00E6PXG4,0.0,,,,133864.56052176366,32576.96967529688,2,1,2,2,2,1,2,4.0,4.0,1.0,1.0,1,1,67.0,1956.0,3
